NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,AnalyseFoliaireC,AnalyseFoliaireS,AnalyseFoliaireN,AnalyseFoliaireP,AnalyseFoliaireK,AnalyseFoliaireCa,AnalyseFoliaireMg,AnalyseFoliaireB,AnalyseFoliaireCu,AnalyseFoliaireZn,AnalyseFoliaireMn,AnalyseFoliaireFe,AnalyseFoliaireAl,RendVendable,RendPetit,RendMoy,RendGros
11287,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.58,5.47,0.8,0.46,0.021,NA,0.042,0.067,0.469,NA,22.6,NA,NA,NA
11288,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.62,4.15,0.74,0.43,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA
11289,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.71,5.67,1.15,0.44,0.024,0.027,0.058,0.068,0.848,NA,11.1,NA,NA,NA
11290,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.69,5.43,1,0.38,0.023,0.024,0.074,0.065,1.019,NA,19.7,NA,NA,NA
11291,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.75,5.77,1.12,0.46,0.024,0.022,0.055,0.096,0.555,NA,17.2,NA,NA,NA
11292,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.62,5.71,1.04,0.64,0.034,0.019,0.076,0.365,0.618,NA,30.3,NA,NA,NA
11293,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.74,5.45,1.65,0.6,0.034,0.016,0.064,0.288,0.43,NA,33.7,NA,NA,NA
11294,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.67,5.72,1.04,0.54,0.027,0.021,0.066,0.106,0.45,NA,28.3,NA,NA,NA
11295,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.65,5.08,0.94,0.49,0.024,0.013,0.043,0.077,0.448,NA,14.9,NA,NA,NA
11296,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.62,5.38,1.11,0.6,0.018,0.019,0.045,0.079,0.456,NA,23.3,NA,NA,NA
11297,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.62,5.38,1.16,0.59,0.02,0.014,0.043,0.082,0.554,NA,29.9,NA,NA,NA
11298,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.1,0.48,6.55,1.79,0.53,0.024,0.015,0.04,0.104,0.672,NA,14.1,NA,NA,NA
11299,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.1,0.55,6.44,1.39,0.58,0.02,0.014,0.043,0.12,0.671,NA,26.7,NA,NA,NA
11300,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.1,0.57,6.5,1.44,0.55,0.026,0.012,0.056,0.12,0.63,NA,21.5,NA,NA,NA
11301,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.57,5.81,1.19,0.77,0.021,0.016,0.043,0.182,0.482,NA,38.9,NA,NA,NA
11302,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5,0.57,7.66,1.85,0.92,0.028,0.015,0.066,0.156,0.448,NA,35.9,NA,NA,NA
11303,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.61,6.26,1.25,0.73,0.025,0.025,0.073,0.113,0.725,NA,26.7,NA,NA,NA
11304,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.7,0.55,8.15,1.7,0.85,0.03,0.021,0.088,0.137,0.583,NA,25.7,NA,NA,NA
11305,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.61,5.7,1.31,0.65,0.027,0.021,0.068,0.124,0.66,NA,27.5,NA,NA,NA
11306,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.56,6.44,1.45,0.77,0.028,0.016,0.058,0.158,0.552,NA,14.7,NA,NA,NA
11307,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.63,5.85,1.2,0.56,0.03,0.023,0.07,0.116,0.658,NA,12.4,NA,NA,NA
11308,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.6,0.54,7.76,1.86,0.76,0.032,0.025,0.092,0.135,1.103,NA,20,NA,NA,NA
11309,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.37,7.29,1.08,0.58,0.034,NA,0.057,0.172,0.178,NA,37.9,NA,NA,NA
11310,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.43,5.83,0.76,0.38,0.025,0.01,0.025,0.069,0.741,NA,38.2,NA,NA,NA
11311,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.47,6.63,0.99,0.57,0.021,0.01,0.047,0.125,0.42,NA,18.3,NA,NA,NA
11312,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.1,0.65,4.97,0.6,0.48,0.024,NA,0.028,0.047,0.355,NA,46.3,NA,NA,NA
11313,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.54,6.38,0.62,0.55,0.021,NA,0.026,0.064,0.264,NA,38.2,NA,NA,NA
11314,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.68,6.64,0.79,0.43,0.022,0.016,0.062,0.129,0.54,NA,26.8,NA,NA,NA
11315,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.62,4.53,0.38,0.32,0.028,0.013,0.047,0.221,0.618,NA,36.7,NA,NA,NA
11316,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.69,4.18,0.33,0.3,0.026,0.013,0.045,0.157,0.569,NA,36.3,NA,NA,NA
11317,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.59,4.1,0.49,0.45,0.024,0.006,0.028,0.088,0.384,NA,41.4,NA,NA,NA
11318,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.62,3.44,0.32,0.37,0.022,0.01,0.02,0.043,0.305,NA,38.2,NA,NA,NA
11319,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.6,3.94,0.57,0.5,0.021,0.009,0.024,0.054,0.402,NA,40.8,NA,NA,NA
11320,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.55,4.01,0.58,0.45,0.025,0.006,0.031,0.071,0.343,NA,33.8,NA,NA,NA
11321,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.42,4.6,0.75,0.27,0.018,NA,0.014,0.06,0.213,NA,37.4,NA,NA,NA
11322,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.36,5.28,0.65,0.31,0.029,0.009,0.02,0.048,1.035,NA,28,NA,NA,NA
11323,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.42,5.94,0.74,0.5,0.021,NA,0.023,0.052,0.59,NA,25.1,NA,NA,NA
11324,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.53,5.42,0.74,0.44,0.025,0.019,0.025,0.108,0.249,NA,41.5,NA,NA,NA
11325,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.53,4.84,0.92,0.42,0.022,0.013,0.021,0.057,0.195,NA,37.5,NA,NA,NA
11326,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.54,5.55,0.97,0.37,0.023,0.017,0.024,0.052,0.258,NA,37.8,NA,NA,NA
11327,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.57,5.36,0.78,0.39,0.014,0.007,0.016,0.046,0.633,NA,7.6,NA,NA,NA
11328,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.47,4.96,0.66,0.42,0.017,0.005,0.018,0.107,0.823,NA,13.5,NA,NA,NA
11329,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.49,5.68,0.83,0.37,0.027,0.006,0.025,0.036,0.476,NA,18.6,NA,NA,NA
11330,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.44,4.76,0.64,0.38,0.025,0.017,0.036,0.1,1.029,NA,33.4,NA,NA,NA
11331,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.56,5.18,0.45,0.39,0.027,0.012,0.053,0.132,0.338,NA,39.9,NA,NA,NA
11332,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.47,5.13,0.46,0.47,0.023,0.02,0.041,0.067,0.605,NA,26.7,NA,NA,NA
11333,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.41,4.92,0.39,0.39,0.024,0.018,0.039,0.077,0.505,NA,26.7,NA,NA,NA
11334,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.61,5.31,0.86,0.44,0.023,NA,0.03,0.051,0.288,NA,46.7,NA,NA,NA
11335,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.54,5.16,0.92,0.35,0.025,0.019,0.039,0.04,0.567,NA,44.6,NA,NA,NA
11336,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.51,5.29,0.6,0.41,0.024,0.021,0.073,0.175,0.668,NA,41.9,NA,NA,NA
11337,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.62,4.76,0.53,0.46,0.015,NA,0.029,0.112,0.32,NA,41.9,NA,NA,NA
11338,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.2,0.75,5.27,0.81,0.38,0.018,NA,0.039,0.14,0.288,NA,38.6,NA,NA,NA
11339,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.6,4.7,0.8,0.32,0.015,NA,0.025,0.073,0.202,NA,41,NA,NA,NA
11340,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.58,4.27,0.85,0.27,0.022,0.023,0.029,0.101,0.373,NA,38.6,NA,NA,NA
11341,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.56,4.25,0.79,0.27,0.021,0.023,0.025,0.068,0.336,NA,38.6,NA,NA,NA
11342,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.1,0.62,3.98,0.73,0.39,0.016,NA,0.021,0.048,0.221,NA,40.6,NA,NA,NA
11343,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.1,0.64,3.33,0.58,0.37,0.022,NA,0.025,0.042,0.149,NA,35.8,NA,NA,NA
11344,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.75,5.71,0.82,0.42,0.018,NA,0.035,0.108,0.194,NA,50.2,NA,NA,NA
11345,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.71,5.63,0.5,0.41,0.019,NA,0.03,0.092,0.235,NA,35.8,NA,NA,NA
11346,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.55,6.17,0.35,0.39,0.025,NA,0.032,0.117,0.263,NA,36,NA,NA,NA
11347,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.61,5.51,0.57,0.43,0.019,NA,0.026,0.064,0.31,NA,50.7,NA,NA,NA
11348,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.62,5.43,0.65,0.47,0.02,NA,0.026,0.089,0.274,NA,53,NA,NA,NA
11349,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.54,5.42,0.89,0.42,0.027,0.009,0.062,0.32,0.606,NA,24.8,NA,NA,NA
11350,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.54,5.46,0.67,0.38,0.028,0.008,0.052,0.222,0.638,NA,31.9,NA,NA,NA
11351,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.47,5.57,0.6,0.34,0.029,0.007,0.031,0.193,0.738,NA,31.9,NA,NA,NA
11352,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.52,5.5,1.41,0.64,0.024,0.005,0.083,0.059,0.309,NA,20,NA,NA,NA
11353,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.53,5.09,1.32,0.7,0.017,0.005,0.102,0.066,0.256,NA,21.7,NA,NA,NA
11354,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.52,5.47,1.33,0.69,0.018,0.004,0.097,0.053,0.297,NA,24.4,NA,NA,NA
11355,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.48,6.41,1.2,0.62,0.018,0.007,0.04,0.044,0.315,NA,25.6,NA,NA,NA
11356,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.3,0.67,5.07,2.19,0.61,0.028,0.014,0.049,0.087,0.461,NA,24.5,NA,NA,NA
11357,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.3,0.6,5.12,1.63,0.43,0.028,0.02,0.036,0.087,0.495,NA,27.1,NA,NA,NA
11358,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.55,6.2,1.11,0.43,0.036,0.013,0.049,0.087,0.281,NA,31.9,NA,NA,NA
11359,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.57,5.9,1.13,0.51,0.034,0.018,0.059,0.136,0.308,NA,30.7,NA,NA,NA
11360,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.35,5.39,0.66,0.67,0.024,NA,0.03,0.175,0.312,NA,37.8,NA,NA,NA
11361,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.39,4.67,0.75,0.42,0.026,NA,0.035,0.175,0.328,NA,34.4,NA,NA,NA
11362,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.59,7.09,0.78,0.56,0.033,NA,0.028,0.085,0.679,NA,26,NA,NA,NA
11363,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.47,6.69,0.77,0.56,0.024,NA,0.032,0.101,0.426,NA,34.3,NA,NA,NA
11364,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.49,4.61,0.38,0.39,0.022,NA,0.014,0.06,0.297,NA,33.1,NA,NA,NA
11365,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.45,6.84,1.36,0.54,0.029,NA,0.03,0.09,0.36,NA,31.9,NA,NA,NA
11366,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.39,6.78,1.19,0.55,0.028,NA,0.031,0.081,0.364,NA,45.3,NA,NA,NA
11367,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.46,6.66,1.35,0.75,0.029,NA,0.033,0.185,0.232,NA,26.3,NA,NA,NA
11368,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.3,0.44,6.16,1.32,0.82,0.029,NA,0.032,0.206,0.507,NA,44.5,NA,NA,NA
11369,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.43,6.55,1.43,0.81,0.028,NA,0.035,0.201,0.522,NA,43.4,NA,NA,NA
11370,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.48,5.98,1.33,0.74,0.035,NA,0.038,0.231,0.165,NA,25.8,NA,NA,NA
11371,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.54,6.11,1.04,0.72,0.033,NA,0.042,0.255,0.227,NA,28,NA,NA,NA
11372,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.49,5.79,1.39,0.65,0.029,NA,0.045,0.276,0.182,NA,47.8,NA,NA,NA
11373,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.5,5.57,0.84,0.61,0.024,0.012,0.023,0.071,0.229,NA,39.5,NA,NA,NA
11374,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.44,5.18,0.98,0.52,0.025,0.006,0.02,0.06,0.287,NA,40.4,NA,NA,NA
11375,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.43,5.42,0.55,0.42,0.02,0.001,0.048,0.07,0.806,NA,26.7,NA,NA,NA
11376,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.42,5.17,1.11,0.58,0.022,0.005,0.027,0.179,0.252,NA,26.7,NA,NA,NA
11377,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.44,5.66,0.63,0.57,0.021,0.006,0.025,0.108,0.569,NA,46.8,NA,NA,NA
11378,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.46,6.37,0.77,0.62,0.024,0.005,0.025,0.117,0.492,NA,35.9,NA,NA,NA
11379,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.48,5.52,0.75,0.68,0.022,0.003,0.024,0.184,0.575,NA,37.7,NA,NA,NA
11380,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.48,5.61,0.81,0.69,0.017,0.004,0.024,0.166,0.621,NA,32.4,NA,NA,NA
11381,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.51,6.48,0.93,0.66,0.021,0.004,0.025,0.145,0.563,NA,24.4,NA,NA,NA
11382,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.59,4.62,0.79,0.54,0.03,NA,0.034,0.113,0.352,NA,46.3,NA,NA,NA
11383,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.49,6.51,0.51,0.51,0.026,NA,0.028,0.074,0.286,NA,29.9,NA,NA,NA
11384,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.53,5.13,0.54,0.44,0.024,NA,0.022,0.052,0.393,NA,35.5,NA,NA,NA
11385,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.51,7.91,0.75,0.61,0.03,NA,0.022,0.143,0.344,NA,35.4,NA,NA,NA
11386,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.49,6.99,0.69,0.53,0.03,NA,0.02,0.115,0.812,NA,23.4,NA,NA,NA
11387,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.2,0.46,7.5,1,0.54,0.033,NA,0.024,0.144,1.046,NA,20.8,NA,NA,NA
11388,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.37,6.17,1.27,0.62,0.023,NA,0.028,0.069,0.264,NA,30.3,NA,NA,NA
11389,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.3,0.37,6.31,1.35,0.7,0.028,NA,0.03,0.099,0.27,NA,30.3,NA,NA,NA
11390,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.6,6.94,0.75,0.62,0.021,NA,0.023,0.066,0.28,NA,29.4,NA,NA,NA
11391,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.35,5.93,1.12,0.52,0.023,NA,0.035,0.095,0.288,NA,34.3,NA,NA,NA
11392,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.32,5.25,1.18,0.53,0.022,NA,0.03,0.122,0.23,NA,31.1,NA,NA,NA
11393,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.2,0.51,6.92,0.29,0.51,0.022,NA,0.035,0.22,0.296,NA,22.6,NA,NA,NA
11394,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.52,6.32,0.46,0.48,0.027,NA,0.033,0.109,0.332,NA,40.4,NA,NA,NA
11395,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.54,5.58,1.68,0.58,0.023,0.01,0.028,0.162,0.623,NA,25.3,NA,NA,NA
11396,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.43,6.28,0.46,0.51,0.026,NA,0.017,0.599,0.233,NA,50.2,NA,NA,NA
11397,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.47,5.28,0.62,0.46,0.022,NA,0.023,0.09,0.183,NA,32.3,NA,NA,NA
11398,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.47,5.45,0.55,0.51,0.027,NA,0.028,0.183,0.257,NA,43,NA,NA,NA
11399,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.47,5.76,0.77,0.55,0.024,NA,0.039,0.27,0.117,NA,32.3,NA,NA,NA
11400,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.47,6.93,0.66,0.65,0.019,NA,0.036,0.262,0.216,NA,25.5,NA,NA,NA
11401,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.43,6.29,0.76,0.61,0.025,NA,0.064,0.174,0.094,NA,41.8,NA,NA,NA
11402,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.41,5.62,0.75,0.64,0.025,NA,0.035,0.176,0.125,NA,45,NA,NA,NA
11403,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.41,6.24,0.9,0.45,0.024,NA,0.032,0.141,0.338,NA,22.2,NA,NA,NA
11404,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.45,5.74,0.77,0.77,0.026,NA,0.048,0.407,0.157,NA,34.6,NA,NA,NA
11405,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.39,5.51,0.75,0.54,0.032,NA,0.045,0.312,0.336,NA,19.5,NA,NA,NA
11406,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.37,5.22,0.97,0.45,0.03,0.007,0.02,0.112,0.292,NA,22.8,NA,NA,NA
11407,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.43,5.02,1.05,0.6,0.028,NA,0.05,0.367,0.128,NA,41.4,NA,NA,NA
11408,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.55,4.71,0.72,0.52,0.02,0.011,0.029,0.073,0.203,NA,31.2,NA,NA,NA
11409,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.52,4.74,1.08,0.51,0.015,0.008,0.022,0.051,0.183,NA,30.4,NA,NA,NA
11410,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.48,5.22,0.78,0.57,0.021,0.008,0.03,0.083,0.273,NA,32.1,NA,NA,NA
11411,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.54,4.99,0.78,0.56,0.021,0.009,0.029,0.12,0.296,NA,38,NA,NA,NA
11412,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.9,0.52,5.9,0.96,0.43,0.036,0.018,0.03,0.071,0.574,NA,23.7,NA,NA,NA
11413,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.5,0.5,5.86,1.05,0.42,0.035,0.019,0.028,0.059,0.513,NA,33.3,NA,NA,NA
11414,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.8,0.48,6.14,1.21,0.47,0.036,0.019,0.031,0.061,0.454,NA,35.9,NA,NA,NA
11415,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.2,0.78,5.46,1.09,0.61,0.018,0.025,0.038,0.13,0.545,NA,28.9,NA,NA,NA
11416,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.46,5.24,1.51,0.54,0.013,0.011,0.028,0.112,0.334,NA,35.6,NA,NA,NA
11417,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.57,5.33,1.75,0.71,0.015,0.019,0.032,0.169,0.336,NA,30,NA,NA,NA
11418,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.5,5.38,1.37,0.45,0.03,0.014,0.046,0.136,0.354,NA,43.3,NA,NA,NA
11419,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.2,0.69,6.37,1.44,0.64,0.019,0.017,0.044,0.108,0.44,NA,37.1,NA,NA,NA
11420,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.55,6.17,1.21,0.51,0.018,0.011,0.028,0.104,0.682,NA,32.3,NA,NA,NA
11421,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.69,5.93,1.14,0.61,0.025,0.018,0.036,0.127,0.531,NA,39.5,NA,NA,NA
11422,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.5,5.72,1.18,0.65,0.029,0.01,0.068,0.283,0.392,NA,18.5,NA,NA,NA
11423,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.56,5.45,1.33,0.52,0.027,0.018,0.037,0.069,0.499,NA,28.4,NA,NA,NA
11424,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.47,4.07,1.45,0.71,0.024,0.007,0.166,0.142,0.377,NA,32.4,NA,NA,NA
11425,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.9,0.45,5.14,1.41,0.59,0.027,0.003,0.023,0.239,0.343,NA,40.1,NA,NA,NA
11426,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.59,5.33,1.14,0.47,0.03,0.021,0.034,0.13,0.49,NA,39.2,NA,NA,NA
11427,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.54,5.78,1.42,0.5,0.03,0.022,0.031,0.196,0.532,NA,34.3,NA,NA,NA
